Timestamp,Raw X,Raw Y,Raw Z,Smoothed X,Smoothed Y,Smoothed Z
1696341684.029021,0.036124441772699356,-0.47883340716362,0.6959982514381409,0.0036124441772699355,-0.04427089653909207,0.025328928604722023
1696341684.1406703,0.04315537214279175,-0.48365792632102966,0.8119979500770569,0.0296444658190012,-0.01872132681310177,0.06247846819460392
1696341684.2592058,0.04291292652487755,-0.4841403663158417,0.8112668395042419,0.06676976084709167,0.018355724215507508,0.09948240816593171
1696341684.3835812,0.04291292652487755,-0.4848640561103821,0.8132163882255554,0.10377370081841945,0.05167485103011131,0.18087983056902884
1696341684.5079892,0.043397821485996246,-0.4860701858997345,0.8154096603393555,0.11561978757381439,0.06269723176956177,0.19260399043560028
1696341684.6325328,0.04364026337862015,-0.48245176672935486,0.8173592686653137,0.1157682217657566,0.06323175244033337,0.1933817159384489
1696341684.7534165,0.043397821485996246,-0.48245176672935486,0.8190650939941406,0.11659481413662434,0.0640583448112011,0.19445125982165337
1696341684.86964,0.043397821485996246,-0.48317545652389526,0.8183339834213257,0.11746940314769745,0.0648120753467083,0.1952524922788143
1696341684.98127,0.04315537214279175,-0.48438161611557007,0.8210146427154541,0.11802706345915795,0.06522487550973892,0.19557151645421983
1696341685.0928504,0.04364026337862015,-0.4848640561103821,0.8222331404685974,0.11819961592555046,0.06537342816591263,0.19584191888570784
1696341685.204468,0.04194314405322075,-0.4855877161026001,0.822476863861084,0.11812972389161587,0.06523117013275623,0.19579640217125416
1696341685.317297,0.04291292652487755,-0.48293423652648926,0.8227205872535706,0.11825429648160934,0.06564533561468125,0.19635555595159532
1696341685.428926,0.044367603957653046,-0.48317545652389526,0.8261323571205139,0.1186908520758152,0.06600928008556366,0.19710892140865327
1696341685.5408394,0.044125158339738846,-0.48365792632102966,0.8263760209083557,0.11929812319576741,0.06673801615834236,0.19793438985943795
1696341685.6525075,0.043397821485996246,-0.48365792632102966,0.8263760209083557,0.12002648562192916,0.06736940033733844,0.19830042608082293
1696341685.7756176,0.044367603957653046,-0.4841403663158417,0.8280819058418274,0.1204651277512312,0.06761433072388172,0.198740066960454
1696341685.897981,0.04170069843530655,-0.48245176672935486,0.8273507952690125,0.12029690109193325,0.06763920858502388,0.1987400807440281
1696341686.0203774,0.04388270899653435,-0.4846228361129761,0.8302751779556274,0.12049074955284596,0.06768868379294872,0.19908199422061443
1696341686.1466808,0.04315537214279175,-0.48172813653945923,0.8249138593673706,0.12075992934405803,0.0681503552943468,0.19905577786266804
1696341686.2582793,0.04388270899653435,-0.48341670632362366,0.8280819058418274,0.12063585817813874,0.06812411770224572,0.19917748495936394
1696341686.3698952,0.04267048090696335,-0.48365792632102966,0.827594518661499,0.12070945352315902,0.06795538999140263,0.19917712546885014
1696341686.481489,0.04364026337862015,-0.48438161611557007,0.8283255696296692,0.12051363401114941,0.06775993518531323,0.19876530580222607
1696341686.593506,0.04364026337862015,-0.48389914631843567,0.8280819058418274,0.12063794620335103,0.06785976067185402,0.19900962188839913
1696341686.705132,0.04364026337862015,-0.4846228361129761,0.8283255696296692,0.1205654576420784,0.06783612594008445,0.19903447553515435
1696341686.8167315,0.04315537214279175,-0.48317545652389526,0.8305188417434692,0.12059056088328361,0.06790898889303207,0.199399034678936
1696341686.9388688,0.04388270899653435,-0.4848640561103821,0.8341743350028992,0.12095474861562253,0.0681043166667223,0.19991166479885578
1696341687.0655267,0.04267048090696335,-0.4851053059101105,0.8290566802024841,0.12137052230536938,0.06849596537649631,0.19986391700804235
1696341687.1793852,0.04242803528904915,-0.48269301652908325,0.8290566802024841,0.12127416357398033,0.06868932470679283,0.19991253837943077
1696341687.2913203,0.04267048090696335,-0.48269301652908325,0.8297877311706543,0.12112770229578018,0.06847012974321842,0.19993530847132207
1696341687.4034512,0.04267048090696335,-0.48438161611557007,0.8305188417434692,0.12078492306172847,0.06807971335947513,0.19964212812483312
1696341687.516675,0.04315537214279175,-0.48245176672935486,0.8314936757087708,0.12105199731886387,0.06856401711702347,0.19998268634080887
1696341687.6286008,0.04315537214279175,-0.48317545652389526,0.8327121138572693,0.12139255553483963,0.06880796179175377,0.20034847483038903
1696341687.741529,0.04291292652487755,-0.48438161611557007,0.8322247266769409,0.12166099436581135,0.068955784663558,0.2006164189428091
1696341687.8581297,0.04267048090696335,-0.4841403663158417,0.8322247266769409,0.12183158285915852,0.06910200901329518,0.20056965835392476
1696341687.970286,0.043397821485996246,-0.4848640561103821,0.8324683904647827,0.1217600729316473,0.06895813010632992,0.20052251480519773
1696341688.0819666,0.04291292652487755,-0.48269301652908325,0.8317373394966125,0.12154259607195854,0.06898200176656247,0.2005938973277807
1696341688.193807,0.04291292652487755,-0.48389914631843567,0.8334432244300842,0.12166271731257439,0.06900575459003448,0.20076411366462707
1696341688.3054414,0.04291292652487755,-0.48438161611557007,0.8351490497589111,0.12183293364942074,0.0690549898892641,0.20105630047619344
1696341688.4170501,0.04267048090696335,-0.4841403663158417,0.8334432244300842,0.12207650952041149,0.06937118023633956,0.20098480433225632
1696341688.5291905,0.04218558967113495,-0.48317545652389526,0.8344180583953857,0.12202962934970855,0.06942079104483127,0.20125251151621343
1696341688.6479688,0.04315537214279175,-0.48317545652389526,0.8331995010375977,0.12222372628748417,0.06961488798260689,0.20137299969792366
1696341688.7666695,0.043397821485996246,-0.48438161611557007,0.8341743350028992,0.12219787687063217,0.06949266716837883,0.20132413730025292
1696341688.8881648,0.04388270899653435,-0.4853464961051941,0.836611270904541,0.12236808575689792,0.06961487717926503,0.20159354992210865
1696341689.00579,0.04315537214279175,-0.4848640561103821,0.8334432244300842,0.12246728129684925,0.06966533847153186,0.20132720656692982
1696341689.1176472,0.043397821485996246,-0.4841403663158417,0.8336869478225708,0.12234703861176968,0.06959321983158588,0.20140007622539996
1696341689.2292929,0.04242803528904915,-0.48389914631843567,0.8341743350028992,0.12222544625401496,0.06944726072251797,0.2013993438333273
1696341689.3409321,0.04170069843530655,-0.48389914631843567,0.8344180583953857,0.12190828658640385,0.0692028347402811,0.2011310461908579
1696341689.4525685,0.04194314405322075,-0.48269301652908325,0.8363676071166992,0.12198103815317154,0.06937195435166359,0.2014227516949177
1696341689.5644057,0.04267048090696335,-0.4841403663158417,0.8344180583953857,0.12232110500335694,0.06966426484286785,0.20149598531425
1696341689.6760576,0.04364026337862015,-0.48365792632102966,0.8351490497589111,0.12244257815182209,0.06990671567618847,0.20181153528392315
1696341689.787751,0.04315537214279175,-0.48341670632362366,0.8368549942970276,0.12268526665866375,0.0701492816209793,0.2021040827035904
1696341689.9046018,0.04315537214279175,-0.48389914631843567,0.8339306116104126,0.12278285920619965,0.07012589648365974,0.20193299427628517
1696341690.0239594,0.04291292652487755,-0.4848640561103821,0.8349054455757141,0.12278248108923435,0.06993204914033413,0.2017883863300085
1696341690.1357243,0.04218558967113495,-0.48317545652389526,0.8341743350028992,0.12249204032123089,0.06985895745456219,0.20161806158721446
1696341690.2474625,0.04291292652487755,-0.48317545652389526,0.8358801603317261,0.12222385480999946,0.06959077194333077,0.20156870260834694
1696341690.3591616,0.04218558967113495,-0.4841403663158417,0.8344180583953857,0.12239420041441917,0.06968887113034725,0.20161708258092403
1696341690.4708993,0.04242803528904915,-0.48317545652389526,0.8336869478225708,0.12236934155225754,0.06983323693275452,0.2015194773674011
1696341690.583011,0.04388270899653435,-0.48317545652389526,0.8341743350028992,0.12249031476676464,0.06988147646188736,0.20161645561456681
1696341690.695395,0.04218558967113495,-0.4841403663158417,0.8344180583953857,0.1222469985485077,0.06961440294981003,0.20147024542093278
1696341690.808583,0.043397821485996246,-0.48341670632362366,0.8351490497589111,0.12236822172999381,0.06978374756872655,0.20161619819700718
1696341690.9201932,0.04315537214279175,-0.48438161611557007,0.8349054455757141,0.12256304062902927,0.06973660811781883,0.20154469832777977
1696341691.0317745,0.04315537214279175,-0.48365792632102966,0.8346617221832275,0.12244280204176902,0.06985845044255257,0.2017386592924595
1696341691.1433468,0.04267048090696335,-0.48438161611557007,0.8358801603317261,0.12256390154361725,0.06978595778346061,0.2017156444489956
1696341691.2549121,0.04242803528904915,-0.48245176672935486,0.8322247266769409,0.1224435430020094,0.06988282911479474,0.20154346339404583
1696341691.3666832,0.04388270899653435,-0.48438161611557007,0.8336869478225708,0.12244118973612786,0.06968749091029167,0.20142197832465172
1696341691.4785748,0.04364026337862015,-0.4846228361129761,0.8361238837242126,0.12231983244419098,0.06959050074219704,0.2016410507261753
1696341691.597582,0.04291292652487755,-0.48269301652908325,0.8358801603317261,0.12234432734549046,0.06983222216367721,0.20166541486978531
1696341691.7113464,0.043397821485996246,-0.4841403663158417,0.8361238837242126,0.12278272435069085,0.06998041681945324,0.20203096680343152
1696341691.8233232,0.04291292652487755,-0.4848640561103821,0.8356364965438843,0.12295356467366218,0.07010313272476196,0.202129065990448
1696341691.9349208,0.04218558967113495,-0.48341670632362366,0.8346617221832275,0.12273523658514023,0.0701022733002901,0.2018377471715212
1696341692.0466802,0.04315537214279175,-0.48438161611557007,0.8378297090530396,0.12256526835262775,0.06978732459247113,0.20198433212935923
1696341692.1584053,0.04242803528904915,-0.48317545652389526,0.8339306116104126,0.1226147472858429,0.07000590898096562,0.20188537575304508
1696341692.2700942,0.04170069843530655,-0.48269301652908325,0.8349054455757141,0.12249179594218731,0.07000393532216549,0.20183615051209927
1696341692.3817542,0.04267048090696335,-0.4848640561103821,0.8324683904647827,0.12263702638447285,0.06983508355915546,0.20152008421719075
1696341692.4935107,0.044852495193481445,-0.4841403663158417,0.8336869478225708,0.12222236283123493,0.06956552267074585,0.20125176310539244
1696341692.605323,0.04194314405322075,-0.48269301652908325,0.8351490497589111,0.12205301634967328,0.06961364485323429,0.20139785148203374
1696341692.717014,0.04315537214279175,-0.4860701858997345,0.8329558372497559,0.12222284413874149,0.0693487774580717,0.2011307667940855
1696341692.8287008,0.04073091223835945,-0.48221057653427124,0.8358801603317261,0.12195701897144318,0.0692507117986679,0.2012527644634247
1696341692.9405308,0.04218558967113495,-0.48341670632362366,0.8368549942970276,0.1221026286482811,0.06956664361059665,0.20152144469320774
1696341693.052265,0.04121580347418785,-0.48245176672935486,0.8356364965438843,0.12212812006473542,0.06956740617752075,0.20173807442188263
1696341693.1640434,0.04194314405322075,-0.479798287153244,0.8305188417434692,0.12263680510222912,0.07058388516306877,0.2018568269908428
1696341693.2763078,0.04024602472782135,-0.48172813653945923,0.8329558372497559,0.12229341343045234,0.06990204080939293,0.2015392951667309
1696341693.3884232,0.04267048090696335,-0.48293423652648926,0.8356364965438843,0.12212084382772445,0.06970583982765674,0.20151466615498065
1696341693.5001273,0.04000357538461685,-0.48438161611557007,0.8351490497589111,0.12195137403905391,0.06931889802217484,0.20081363171339034
1696341693.612098,0.03903379291296005,-0.4865526258945465,0.8375861048698425,0.12166512683033943,0.06898526176810264,0.20091668590903283
1696341693.7240794,0.04218558967113495,-0.48389914631843567,0.8368549942970276,0.12183966115117073,0.06918269842863083,0.20116162151098252
1696341693.8361104,0.04364026337862015,-0.48293423652648926,0.8356364965438843,0.1219619981944561,0.0696682170033455,0.20167002826929092
1696341693.948359,0.044125158339738846,-0.48341670632362366,0.8351490497589111,0.1225676391273737,0.07032258920371533,0.2024927567690611
1696341694.0602777,0.043397821485996246,-0.48365792632102966,0.8344180583953857,0.12307392843067647,0.07048957683146,0.20232129730284215
1696341694.1722956,0.04267048090696335,-0.4841403663158417,0.8363676071166992,0.12290284596383572,0.07012478299438954,0.20205496735870837
1696341694.284036,0.04364026337862015,-0.48221057653427124,0.8351490497589111,0.12285534404218197,0.07022177055478096,0.20207834616303444
1696341694.3957846,0.043397821485996246,-0.48389914631843567,0.8356364965438843,0.12290322333574295,0.07017352655529976,0.20210296884179116
1696341694.5078046,0.04291292652487755,-0.48341670632362366,0.8351490497589111,0.12295245565474033,0.07034373693168164,0.20227267853915692
1696341694.6195552,0.04267048090696335,-0.4851053059101105,0.8336869478225708,0.12290296591818332,0.07002840898931026,0.20161816142499447
1696341694.7314527,0.04218558967113495,-0.48269301652908325,0.8353927731513977,0.12232181541621685,0.0697127316147089,0.20164192356169225
