x,y,RSSI,Timestamp
0.03491221368312836,0.03836122900247574,,21:11:06.313378
0.030063293874263763,0.05171481892466545,,21:11:06.386539
0.060611478984355927,0.08133551478385925,,21:11:06.456719
0.04194314405322075,0.13839177787303925,,21:11:06.527583
0.011152512393891811,0.16971200704574585,-50,21:11:06.603704
0.02569926716387272,0.18355117738246918,,21:11:06.679888
0.018183445557951927,0.14276203513145447,,21:11:06.750594
-0.08071526139974594,0.15368770062923431,,21:11:06.826588
0.05236831679940224,0.09007604420185089,,21:11:06.905481
-0.0718291699886322,0.03180582821369171,,21:11:07.004036
0.00630359398201108,0.13742059469223022,-50,21:11:07.087813
-0.02813926339149475,0.14956021308898926,,21:11:07.162186
-0.028386101126670837,0.14737509191036224,,21:11:07.239382
0.013576971367001534,0.12795168161392212,,21:11:07.316181
0.04315537214279175,0.14688950777053833,,21:11:07.394500
0.04970141127705574,0.02330808714032173,-49,21:11:07.470204
0.07734024524688721,0.08376343548297882,,21:11:07.542898
0.0058187018148601055,0.09663144499063492,,21:11:07.616086
0.044852495193481445,0.17918092012405396,,21:11:07.686197
0.03248775377869606,0.11386971920728683,,21:11:07.766886
0.036851778626441956,0.11192738264799118,,21:11:07.949210
-0.005430384073406458,0.0016995479818433523,-49,21:11:08.027075
0.0826740637421608,0.08230668306350708,,21:11:08.096503
0.044610049575567245,0.043459873646497726,,21:11:08.166483
-0.06837347894906998,0.10245846956968307,,21:11:08.244607
-0.12366466224193573,0.12309583276510239,,21:11:08.317838
-0.07158233970403671,0.17116877436637878,-48,21:11:08.387148
-0.062449418008327484,0.1978759467601776,,21:11:08.463173
-0.0014810138382017612,0.191320538520813,,21:11:08.534485
0.00654603959992528,0.07429452240467072,,21:11:08.604142
0.04267048090696335,-0.0709204152226448,,21:11:08.700827
0.011879850178956985,-0.02050420083105564,-34,21:11:08.777108
0.0838862881064415,-0.04510924220085144,-22,21:11:08.835307
-0.0014810138382017612,0.07817921042442322,-58,21:11:08.903407
-0.019253181293606758,0.10949944704771042,-58,21:11:08.975709
0.08679564297199249,0.13062241673469543,-58,21:11:09.049086
0.09382656961679459,0.14883184432983398,-46,21:11:09.108590
0.0768553614616394,0.10294405370950699,-80,21:11:09.176931
0.10061505436897278,0.07356615364551544,-46,21:11:09.260844
0.10085750371217728,0.04054636135697365,-46,21:11:09.334983
-0.06738612800836563,0.010197288356721401,-46,21:11:09.408092
-0.023202551528811455,0.052928779274225235,-36,21:11:09.484273
-0.02468356490135193,0.14518995583057404,-36,21:11:09.558917
-0.018019001930952072,0.14227645099163055,-36,21:11:09.628005
0.002424459205940366,0.17262552678585052,-22,21:11:09.702060
0.06424816697835922,0.11775439977645874,-60,21:11:09.784195
-0.04912029579281807,0.08716253191232681,-60,21:11:09.858734
0.11370714008808136,-0.04607414826750755,-58,21:11:09.927465
0.04364026337862015,0.08400622755289078,-54,21:11:09.990367
0.04630717262625694,0.032291412353515625,-66,21:11:10.048833
0.026669051498174667,0.07453731447458267,-52,21:11:10.130075
0.05236831679940224,0.12940844893455505,-24,21:11:10.196785
0.023517252877354622,0.0665251612663269,-44,21:11:10.267351
0.05842946469783783,0.1386345624923706,-18,21:11:10.329774
0.008243161253631115,0.09274676442146301,-44,21:11:10.386004
-0.038753196597099304,0.06846750527620316,-24,21:11:10.463220
0.05018630623817444,0.0033990959636867046,-41,21:11:10.522756
-0.0407278798520565,0.007040984462946653,-24,21:11:10.592308
-0.018759509548544884,-0.006754325237125158,-50,21:11:10.669908
0.01648632250726223,0.06943868100643158,-50,21:11:10.740857
-0.004443041514605284,0.11484088748693466,-20,21:11:10.808465
0.004848918411880732,0.10852827876806259,-60,21:11:10.871620
-0.004936712794005871,0.1437332034111023,-20,21:11:10.943460
0.04121580347418785,0.07842200249433517,-46,21:11:11.018927
-0.006664562504738569,-0.10324468463659286,-44,21:11:11.098889
0.10328195989131927,0.09298955649137497,-40,21:11:11.177361
0.0858258530497551,0.009711703285574913,-50,21:11:11.246753
0.04024602472782135,0.06725354492664337,-50,21:11:11.319791
0.01309207919985056,0.09881658107042313,-47,21:11:11.383048
0.019153228029608727,0.10634315013885498,-80,21:11:11.442872
0.01284963358193636,0.12892286479473114,-20,21:11:11.510322
0.021092794835567474,0.14518995583057404,-82,21:11:11.569760
-0.047639280557632446,0.09468910843133926,-54,21:11:11.649106
-0.006417726632207632,0.04831572249531746,-42,21:11:11.708575
0.028123727068305016,0.12066791206598282,-50,21:11:11.780073
0.002424459205940366,0.011654043570160866,-58,21:11:11.845843
0.05552011355757713,0.11265575140714645,-34,21:11:11.926206
0.031033078208565712,0.142033651471138,-34,21:11:12.006566
-0.013329125009477139,0.1291656494140625,-46,21:11:12.081802
-0.01999368704855442,0.1583007574081421,-50,21:11:12.152461
0.006061147898435593,0.20030386745929718,-51,21:11:12.212744
-0.009379754774272442,0.16169986128807068,-35,21:11:12.276518
0.04945896565914154,-0.0492100827395916,-18,21:11:12.363596
0.044852495193481445,0.10974223911762238,-58,21:11:12.448004
0.086068294942379,0.05632787570357323,-42,21:11:12.509031
0.03248775377869606,0.09905937314033508,-46,21:11:12.578205
0.002424459205940366,0.12139628082513809,-58,21:11:12.648893
-0.03208863362669945,0.09323234856128693,-26,21:11:12.724813
-0.009379754774272442,0.13232195377349854,-58,21:11:12.797624
0.00654603959992528,0.11192738264799118,-20,21:11:12.865019
-0.08022158592939377,0.14179085195064545,-16,21:11:12.935703
0.09891793131828308,0.12163908034563065,-16,21:11:13.005403
-0.026658250018954277,0.10270126163959503,-50,21:11:13.083117
-0.08787348866462708,0.07308056950569153,-42,21:11:13.143188
-0.03974054008722305,0.046373382210731506,-32,21:11:13.206631
-0.031348127871751785,0.0883764997124672,-34,21:11:13.273763
-0.0562785267829895,0.11289854347705841,-34,21:11:13.338978
-0.0794810801744461,0.08691974729299545,-47,21:11:13.400827
-0.08663931488990784,0.10440080612897873,-18,21:11:13.473921
-0.008639248088002205,0.07745083421468735,-20,21:11:13.550064
-0.13921530544757843,0.11338412761688232,-47,21:11:13.616039
-0.003949370235204697,0.041517529636621475,-46,21:11:13.691699
0.0804920494556427,0.016752686351537704,-18,21:11:13.766888
0.0007273377268575132,0.07478010654449463,-48,21:11:13.846582
0.03879134729504585,0.04564500227570534,-48,21:11:13.917592
0.02497193031013012,0.0029135108925402164,-16,21:11:13.981627
0.03369998186826706,0.08643415570259094,-47,21:11:14.040113
-0.05381016805768013,0.0553567074239254,-54,21:11:14.155648
-0.05183548480272293,-0.020021749660372734,-22,21:11:14.207343
-0.0037025348283350468,-0.002653484931215644,-22,21:11:14.257298
-0.02641141600906849,0.07696525007486343,-46,21:11:14.299349
-0.0486266203224659,0.019423406571149826,-43,21:11:14.341911
-0.08194944262504578,-0.013267423957586288,-24,21:11:14.390218
-0.08170259743928909,0.009711703285574913,-34,21:11:14.443039
-0.07355701923370361,0.06895309686660767,-34,21:11:14.489885
-0.05726587027311325,0.04394545406103134,-44,21:11:14.531464
-0.02369622141122818,0.004613059107214212,-34,21:11:14.576692
0.05067119374871254,0.08764811605215073,-46,21:11:14.627301
-0.01999368704855442,0.061426520347595215,-44,21:11:14.682974
-0.05751270428299904,0.0369044728577137,-24,21:11:14.734324
-0.041221555322408676,0.06603957712650299,-46,21:11:14.786744
-0.018759509548544884,0.05875580012798309,-52,21:11:14.829854
-0.03727218508720398,0.06288327276706696,-50,21:11:14.875845
-0.03949370235204697,0.027192767709493637,-50,21:11:14.942975
-0.0602278970181942,0.024522049352526665,-60,21:11:15.022264
-0.044183582067489624,0.03666168078780174,-60,21:11:15.097893
-0.041221555322408676,0.0682247132062912,-22,21:11:15.165290
-0.06960765272378922,0.010440080426633358,-46,21:11:15.243666
-0.08589880913496017,0.07963596284389496,-44,21:11:15.321430
-0.04813295230269432,0.10270126163959503,-45,21:11:15.384787
-0.011107604019343853,0.0220941249281168,-36,21:11:15.458531
-0.06639879196882248,0.03836122900247574,-36,21:11:15.520014
-0.010367097333073616,0.015538725070655346,-48,21:11:15.583213
-0.05208232253789902,0.033748168498277664,-37,21:11:15.650508
-0.047639280557632446,0.04103194549679756,-50,21:11:15.732713
0.001212229602970183,0.052200403064489365,-50,21:11:15.810708
0.0046064723283052444,0.06895309686660767,-72,21:11:15.875668
0.018910780549049377,0.06773912906646729,-48,21:11:15.931670
0.005576256196945906,0.05584229528903961,-26,21:11:16.000574
-0.027892427518963814,0.07696525007486343,-45,21:11:16.059211
-0.015797480940818787,0.08861929178237915,-56,21:11:16.144952
-0.006170891225337982,0.07429452240467072,-30,21:11:16.220547
-0.01826583780348301,0.09371793270111084,-30,21:11:16.296559
-0.03702534735202789,0.08449181914329529,-58,21:11:16.365923
-0.03653167560696602,0.07113822549581528,-47,21:11:16.429535
0.001939567388035357,0.0738089457154274,-78,21:11:16.493410
-0.0,0.08352064341306686,-32,21:11:16.565573
-0.010613933205604553,0.08546298742294312,-36,21:11:16.632229
-0.0069113983772695065,0.09517469257116318,-62,21:11:16.709304
-0.02542407251894474,0.10270126163959503,-36,21:11:16.793682
-0.017031658440828323,0.0939607247710228,-47,21:11:16.862716
-0.015303810127079487,0.1034296378493309,-32,21:11:16.934384
-0.00024683563970029354,0.10391522198915482,-66,21:11:17.011719
-0.0014810138382017612,0.10731431841850281,-46,21:11:17.088924
0.014304309152066708,0.09347514063119888,-57,21:11:17.148324
0.019880564883351326,0.11119899898767471,-40,21:11:17.210165
0.026669051498174667,0.10148729383945465,-78,21:11:17.273010
0.00630359398201108,0.09493190050125122,-38,21:11:17.358440
-0.002715192036703229,0.10634315013885498,-60,21:11:17.424707
0.0026669050566852093,0.10537197440862656,-77,21:11:17.492786
0.0007273377268575132,0.06968147307634354,-22,21:11:17.568806
0.01697121374309063,0.08570577949285507,-48,21:11:17.644812
-0.06294309347867966,0.09687423706054688,-50,21:11:17.721737
0.001212229602970183,0.09104721993207932,-41,21:11:17.784679
0.03515465557575226,0.0939607247710228,-58,21:11:17.860919
0.035639550536870956,0.0922611802816391,-34,21:11:17.923646
0.012364741414785385,0.09177558869123459,-58,21:11:17.998729
0.005091364029794931,0.09129000455141068,-54,21:11:18.077355
0.014061863534152508,0.07963596284389496,-54,21:11:18.146728
0.020850349217653275,0.07113822549581528,-22,21:11:18.209130
-0.0014810138382017612,0.07647965848445892,-46,21:11:18.281906
-0.0004936712794005871,0.082792267203331,-78,21:11:18.346645
0.004364026710391045,0.08376343548297882,-34,21:11:18.435892
0.008243161253631115,0.07623686641454697,-46,21:11:18.512833
0.003636688692495227,0.07915037870407104,-48,21:11:18.584516
0.001212229602970183,0.0755084902048111,-24,21:11:18.654971
0.00024244592350441962,0.07599407434463501,-80,21:11:18.722126
-0.0037025348283350468,0.07089542597532272,-22,21:11:18.799262
